92|4673756|HM272426|04/04/2006 09:28:00 PM|026XX S KARLOV AVE|1330|CRIMINAL TRESPASS|TO LAND|OTHER|True|False|1031|10.0|22.0|30.0|26|1149475.0|1886103.0|2006|04/15/2016 08:55:02 AM|41.843385232|-87.72695588|(41.843385232, -87.72695588)
93|4673757|HM271356|04/04/2006 08:00:00 AM|071XX S EUCLID AVE|0890|THEFT|FROM BUILDING|RESIDENCE|False|False|333|3.0|5.0|43.0|06|1190279.0|1857964.0|2006|04/15/2016 08:55:02 AM|41.765281881|-87.578123428|(41.765281881, -87.578123428)
94|4673758|HM274903|04/04/2006 10:00:00 PM|079XX S ASHLAND AVE|0880|THEFT|PURSE-SNATCHING|SIDEWALK|False|False|611|6.0|21.0|71.0|06|1167051.0|1852166.0|2006|04/15/2016 08:55:02 AM|41.749899475|-87.663426378|(41.749899475, -87.663426378)
95|4673759|HM264389|03/31/2006 07:05:00 PM|002XX S WHIPPLE ST|0486|BATTERY|DOMESTIC BATTERY SIMPLE|ALLEY|False|False|1124|11.0|28.0|27.0|08B|1156082.0|1898738.0|2006|04/15/2016 08:55:02 AM|41.877926477|-87.70236875|(41.877926477, -87.70236875)
96|4673760|HM163966|02/05/2006 12:45:00 AM|061XX S EBERHART AVE|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|SIDEWALK|True|False|313|3.0|20.0|42.0|18|1180638.0|1864314.0|2006|04/15/2016 08:55:02 AM|41.782933762|-87.613265379|(41.782933762, -87.613265379)
97|4673761|HM273188|03/29/2006 01:00:00 PM|002XX W 22ND PL|0340|ROBBERY|ATTEMPT: STRONGARM-NO WEAPON|OTHER|False|False|2111|9.0|25.0|34.0|03|1174940.0|1889492.0|2006|04/15/2016 08:55:02 AM|41.852153522|-87.633403981|(41.852153522, -87.633403981)
98|4673763|HM263698|03/29/2006 10:00:00 AM|021XX W 59TH ST|1150|DECEPTIVE PRACTICE|CREDIT CARD FRAUD|OTHER|False|False|714|7.0|15.0|67.0|11|1163192.0|1865506.0|2006|04/15/2016 08:55:02 AM|41.786587871|-87.677194557|(41.786587871, -87.677194557)
99|4673765|HM271332|04/04/2006 01:41:17 PM|085XX S WABASH AVE|031A|ROBBERY|ARMED: HANDGUN|OTHER|False|False|632|6.0|6.0|44.0|03|1178200.0|1848412.0|2006|04/15/2016 08:55:02 AM|41.739352584|-87.622685422|(41.739352584, -87.622685422)
100|4673766|HM171053|02/08/2006 09:30:00 PM|051XX W CHICAGO AVE|1506|PROSTITUTION|SOLICIT ON PUBLIC WAY|STREET|True|False|1531|15.0|37.0|25.0|16|1142126.0|1904847.0|2006|04/15/2016 08:55:02 AM|41.894960427|-87.753460758|(41.894960427, -87.753460758)
101|4673767|HM274500|04/06/2006 12:51:00 AM|070XX S STONY ISLAND AVE|0860|THEFT|RETAIL THEFT|GAS STATION|True|False|332|3.0|5.0|43.0|06|1188135.0|1858735.0|2006|04/15/2016 08:55:02 AM|41.767448959|-87.585957168|(41.767448959, -87.585957168)
102|4673768|HM185420|02/16/2006 10:30:33 PM|0000X N ALBANY AVE|2024|NARCOTICS|POSS: HEROIN(WHITE)|SIDEWALK|True|False|1331|12.0|28.0|27.0|18|1155709.0|1900291.0|2006|04/15/2016 08:55:02 AM|41.88219558|-87.703696487|(41.88219558, -87.703696487)
103|4673769|HM163968|02/05/2006 01:00:00 AM|056XX S EMERALD AVE|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|STREET|True|False|711|7.0|20.0|68.0|18|1172264.0|1867453.0|2006|04/15/2016 08:55:02 AM|41.79173586|-87.643874657|(41.79173586, -87.643874657)
104|4673770|HM207095|03/01/2006 09:15:00 AM|002XX E PERSHING RD|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|SCHOOL, PUBLIC, BUILDING|True|False|211|2.0|3.0|35.0|18|1178744.0|1879190.0|2006|04/15/2016 08:55:02 AM|41.823798151|-87.619756522|(41.823798151, -87.619756522)
105|4673771|HM274758|03/03/2006 09:00:00 AM|097XX S MERRION AVE|0841|THEFT|FINANCIAL ID THEFT:$300 &UNDER|RESIDENCE|False|False|431|4.0|7.0|51.0|06|1192688.0|1840647.0|2006|04/15/2016 08:55:02 AM|41.71770413|-87.569856983|(41.71770413, -87.569856983)
106|4673773|HM267788|04/02/2006 06:30:00 PM|036XX W OHIO ST|0486|BATTERY|DOMESTIC BATTERY SIMPLE|RESIDENCE|False|False|1122|11.0|27.0|23.0|08B|1151796.0|1903752.0|2006|04/15/2016 08:55:02 AM|41.891770804|-87.717973977|(41.891770804, -87.717973977)
107|4673775|HM273669|04/01/2006 12:00:00 AM|010XX E HYDE PARK BLVD|0610|BURGLARY|FORCIBLE ENTRY|APARTMENT|False|False|2124|2.0|4.0|39.0|05|1184067.0|1871409.0|2006|04/15/2016 08:55:02 AM|41.802323544|-87.600471988|(41.802323544, -87.600471988)
108|4673776|HM267275|04/02/2006 12:00:00 AM|027XX N SAWYER AVE|1320|CRIMINAL DAMAGE|TO VEHICLE|VEHICLE NON-COMMERCIAL|False|False|1412|14.0|35.0|22.0|14|1154232.0|1918178.0|2006|04/15/2016 08:55:02 AM|41.931308721|-87.708641728|(41.931308721, -87.708641728)
109|4673777|HM186741|02/17/2006 05:49:37 PM|041XX W MADISON ST|2024|NARCOTICS|POSS: HEROIN(WHITE)|SIDEWALK|True|False|1115|11.0|28.0|26.0|18|1148752.0|1899690.0|2006|04/15/2016 08:55:02 AM|41.880683591|-87.729258324|(41.880683591, -87.729258324)
110|4673780|HM275154|04/06/2006 12:00:00 PM|039XX W JACKSON BLVD|2820|OTHER OFFENSE|TELEPHONE THREAT|RESIDENCE|False|True|1122|11.0|28.0|26.0|26|1150230.0|1898398.0|2006|04/15/2016 08:55:02 AM|41.877109524|-87.723864879|(41.877109524, -87.723864879)
111|4673781|HM272497|04/04/2006 11:14:00 PM|018XX N SHEFFIELD AVE|0810|THEFT|OVER $500|PARKING LOT/GARAGE(NON.RESID.)|True|False|1813|18.0|43.0|7.0|06|1169343.0|1912524.0|2006|04/15/2016 08:55:02 AM|41.915478306|-87.653276515|(41.915478306, -87.653276515)
112|4673782|HM208504|03/01/2006 10:49:17 PM|003XX S CICERO AVE|2024|NARCOTICS|POSS: HEROIN(WHITE)|ALLEY|True|False|1131|11.0|24.0|25.0|18|1144438.0|1898165.0|2006|04/15/2016 08:55:02 AM|41.876581037|-87.745137513|(41.876581037, -87.745137513)
113|4673783|HM261076|03/29/2006 08:00:00 PM|083XX S ELIZABETH ST|0486|BATTERY|DOMESTIC BATTERY SIMPLE|RESIDENCE|False|False|613|6.0|21.0|71.0|08B|1169444.0|1849481.0|2006|04/15/2016 08:55:02 AM|41.742480004|-87.654734984|(41.742480004, -87.654734984)
114|4673784|HM270815|04/04/2006 04:00:00 AM|006XX N SPRINGFIELD AVE|1320|CRIMINAL DAMAGE|TO VEHICLE|STREET|False|False|1122|11.0|27.0|23.0|14|1150274.0|1904013.0|2006|04/15/2016 08:55:02 AM|41.892516832|-87.723556827|(41.892516832, -87.723556827)
115|4673786|HM275126|04/04/2006 12:30:00 AM|087XX S INDIANA AVE|0910|MOTOR VEHICLE THEFT|AUTOMOBILE|STREET|False|False|632|6.0|6.0|44.0|07|1179119.0|1847120.0|2006|04/15/2016 08:55:02 AM|41.735786306|-87.619357656|(41.735786306, -87.619357656)
116|4673790|HM163985|02/05/2006 01:23:27 AM|032XX W HURON ST|2027|NARCOTICS|POSS: CRACK|SIDEWALK|True|False|1121|11.0|27.0|23.0|18|1154475.0|1904477.0|2006|04/15/2016 08:55:02 AM|41.89370713|-87.708115763|(41.89370713, -87.708115763)
117|4673791|HM275193|04/06/2006 09:00:00 AM|022XX W HIRSCH ST|0820|THEFT|$500 AND UNDER|VEHICLE NON-COMMERCIAL|False|False|1424|14.0|1.0|24.0|06|1161297.0|1909275.0|2006|04/15/2016 08:55:02 AM|41.906734077|-87.682927245|(41.906734077, -87.682927245)
118|4673792|HM263757|03/31/2006 11:30:00 AM|059XX S RACINE AVE|0880|THEFT|PURSE-SNATCHING|CURRENCY EXCHANGE|False|False|712|7.0|16.0|68.0|06|1169334.0|1865496.0|2006|04/15/2016 08:55:02 AM|41.786429601|-87.654675056|(41.786429601, -87.654675056)
119|4673794|HM270554|04/04/2006 02:00:00 AM|036XX W FLOURNOY ST|0430|BATTERY|AGGRAVATED: OTHER DANG WEAPON|APARTMENT|False|False|1133|11.0|24.0|27.0|04B|1152144.0|1896780.0|2006|04/15/2016 08:55:02 AM|41.872632044|-87.716879846|(41.872632044, -87.716879846)
120|4673795|HM186779|02/17/2006 04:00:00 PM|037XX W ROOSEVELT RD|2024|NARCOTICS|POSS: HEROIN(WHITE)|STREET|True|False|1011|10.0|24.0|29.0|18|1151383.0|1894447.0|2006|04/15/2016 08:55:02 AM|41.866244992|-87.719735069|(41.866244992, -87.719735069)
121|4673796|HM274974|04/05/2006 05:00:00 PM|020XX N LEAVITT ST|0820|THEFT|$500 AND UNDER|VEHICLE NON-COMMERCIAL|False|False|1432|14.0|32.0|22.0|06|1161358.0|1913906.0|2006|04/15/2016 08:55:02 AM|41.919440608|-87.682574094|(41.919440608, -87.682574094)
122|4673797|HM171054|02/08/2006 11:00:00 PM|048XX W MADISON ST|1506|PROSTITUTION|SOLICIT ON PUBLIC WAY|STREET|True|False|1533|15.0|28.0|25.0|16|1144035.0|1899583.0|2006|04/15/2016 08:55:02 AM|41.880479772|-87.746581623|(41.880479772, -87.746581623)
123|4673798|HM270346|04/03/2006 09:00:00 PM|026XX S CALIFORNIA BLVD|2820|OTHER OFFENSE|TELEPHONE THREAT|VEHICLE NON-COMMERCIAL|False|False|1034|10.0|12.0|30.0|26|1158276.0|1886480.0|2006|04/15/2016 08:55:02 AM|41.844244706|-87.694647718|(41.844244706, -87.694647718)
124|4673799|HM275177|04/03/2006 04:00:00 PM|017XX N KEDZIE AVE|0820|THEFT|$500 AND UNDER|RESIDENCE|False|True|1421|14.0|26.0|23.0|06|1154771.0|1911598.0|2006|04/15/2016 08:55:02 AM|41.913241873|-87.70683765|(41.913241873, -87.70683765)
125|4673800|HM164034|02/05/2006 01:30:00 AM|050XX W GLADYS AVE|2027|NARCOTICS|POSS: CRACK|STREET|True|False|1533|15.0|28.0|25.0|18|1143039.0|1897876.0|2006|04/15/2016 08:55:02 AM|41.875814179|-87.750281464|(41.875814179, -87.750281464)
126|4673801|HM208521|03/01/2006 10:28:03 PM|001XX E 118TH PL|1812|NARCOTICS|POSS: CANNABIS MORE THAN 30GMS|STREET|True|False|532|5.0|9.0|53.0|18|1179241.0|1826421.0|2006|04/15/2016 08:55:02 AM|41.678982676|-87.619539284|(41.678982676, -87.619539284)
127|4673802|HM171059|02/08/2006 11:36:24 PM|061XX S RACINE AVE|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|POLICE FACILITY/VEH PARKING LOT|True|False|713|7.0|16.0|67.0|18|1169371.0|1864103.0|2006|04/15/2016 08:55:02 AM|41.782606243|-87.654579713|(41.782606243, -87.654579713)
128|4673803|HM273742|04/05/2006 05:10:00 PM|029XX S STATE ST|1350|CRIMINAL TRESPASS|TO STATE SUP LAND|CHA PARKING LOT/GROUNDS|True|False|2113|1.0|3.0|35.0|26|1176763.0|1885284.0|2006|04/15/2016 08:55:02 AM|41.840565492|-87.626840187|(41.840565492, -87.626840187)
129|4673804|HM235071|03/16/2006 08:55:00 AM|006XX N SAWYER AVE|0460|BATTERY|SIMPLE|SCHOOL, PUBLIC, BUILDING|False|False|1121|11.0|27.0|23.0|08B|1154595.0|1904048.0|2006|04/15/2016 08:55:02 AM|41.892527513|-87.70768653|(41.892527513, -87.70768653)
130|4673805|HM274061|04/05/2006 07:00:00 PM|010XX S WESTERN AVE|031A|ROBBERY|ARMED: HANDGUN|OTHER|False|False|1135|11.0|28.0|28.0|03|1160538.0|1895453.0|2006|04/15/2016 08:55:02 AM|41.868821071|-87.68609833|(41.868821071, -87.68609833)
131|4674199|HM275587|04/04/2006 08:00:00 PM|012XX W CARMEN AVE|0460|BATTERY|SIMPLE|RESIDENCE|False|False|2033|20.0|46.0|3.0|08B|1167023.0|1934051.0|2006|04/15/2016 08:55:02 AM|41.974599541|-87.661179752|(41.974599541, -87.661179752)
132|4673806|HM263779|03/31/2006 01:50:00 PM|069XX S EMERALD AVE|0486|BATTERY|DOMESTIC BATTERY SIMPLE|SIDEWALK|False|True|732|7.0|6.0|68.0|08B|1172501.0|1858952.0|2006|04/15/2016 08:55:02 AM|41.768402925|-87.643255778|(41.768402925, -87.643255778)
133|4673807|HM275183|03/19/2006 12:35:00 PM|011XX S WABASH AVE|0810|THEFT|OVER $500|STREET|False|False|132|1.0|2.0|32.0|06|1176947.0|1895504.0|2006|04/15/2016 08:55:02 AM|41.868605718|-87.625855982|(41.868605718, -87.625855982)
134|4673808|HM186853|02/17/2006 06:49:40 PM|040XX W LAKE ST|2024|NARCOTICS|POSS: HEROIN(WHITE)|CTA PLATFORM|True|False|1114|11.0|28.0|26.0|18|1149512.0|1901446.0|2006|04/15/2016 08:55:02 AM|41.885487535|-87.726422045|(41.885487535, -87.726422045)
135|4673809|HM271446|04/04/2006 02:45:00 PM|006XX W DIVISION ST|1350|CRIMINAL TRESPASS|TO STATE SUP LAND|CHA HALLWAY/STAIRWELL/ELEVATOR|True|False|1822|18.0|27.0|8.0|26|1171881.0|1908252.0|2006|04/15/2016 08:55:02 AM|41.903700111|-87.644078325|(41.903700111, -87.644078325)
136|4673810|HM273616|04/05/2006 04:00:00 PM|024XX W 21ST PL|1310|CRIMINAL DAMAGE|TO PROPERTY|RESIDENCE|False|False|1023|10.0|25.0|31.0|14|1160501.0|1889665.0|2006|04/15/2016 08:55:02 AM|41.852938987|-87.686394283|(41.852938987, -87.686394283)
137|4673812|HM171067|02/08/2006 11:05:00 PM|053XX W MADISON ST|1506|PROSTITUTION|SOLICIT ON PUBLIC WAY|STREET|True|False|1522|15.0|28.0|25.0|16|1140605.0|1899502.0|2006|04/15/2016 08:55:02 AM|41.880321157|-87.75917841|(41.880321157, -87.75917841)
138|4673813|HM207320|03/01/2006 10:44:00 AM|081XX S DOBSON AVE|1822|NARCOTICS|MANU/DEL:CANNABIS OVER 10 GMS|WAREHOUSE|True|False|631|6.0|8.0|44.0|18|1184641.0|1851215.0|2006|04/15/2016 08:55:02 AM|41.746895934|-87.598999297|(41.746895934, -87.598999297)
139|4673814|HM208540|03/01/2006 10:09:19 PM|068XX S CALUMET AVE|2027|NARCOTICS|POSS: CRACK|RESIDENCE|True|False|322|3.0|20.0|69.0|18|1179659.0|1859729.0|2006|04/15/2016 08:55:02 AM|41.770374503|-87.616994694|(41.770374503, -87.616994694)
140|4673816|HM164070|02/05/2006 02:10:00 AM|048XX S DAMEN AVE|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|STREET|True|False|915|9.0|20.0|61.0|18|1163837.0|1872670.0|2006|04/15/2016 08:55:02 AM|41.806233246|-87.674628367|(41.806233246, -87.674628367)
141|4673817|HM267848|04/02/2006 06:20:00 PM|123XX S LA SALLE ST|0460|BATTERY|SIMPLE|SIDEWALK|False|False|523|5.0|9.0|53.0|08B|1177495.0|1823222.0|2006|04/15/2016 08:55:02 AM|41.670243641|-87.626026428|(41.670243641, -87.626026428)
142|4673818|HL686800|10/21/2005 11:17:00 AM|035XX S WASHTENAW AVE|0560|ASSAULT|SIMPLE|SCHOOL, PUBLIC, BUILDING|False|False|913|9.0|12.0|58.0|08A|1158944.0|1880896.0|2005|04/15/2016 08:55:02 AM|41.828907913|-87.692349187|(41.828907913, -87.692349187)
143|4673819|HM171078|02/09/2006 12:02:45 AM|001XX W ILLINOIS ST|1506|PROSTITUTION|SOLICIT ON PUBLIC WAY|STREET|True|False|1831|18.0|42.0|8.0|16|1175271.0|1903583.0|2006|04/15/2016 08:55:02 AM|41.890812717|-87.631766431|(41.890812717, -87.631766431)
144|4673820|HM274932|04/05/2006 02:00:00 PM|066XX N CLARK ST|1152|DECEPTIVE PRACTICE|ILLEGAL USE CASH CARD|COMMERCIAL / BUSINESS OFFICE|False|False|2432|24.0|40.0|1.0|11|1164005.0|1944047.0|2006|04/15/2016 08:55:02 AM|42.002093315|-87.671993974|(42.002093315, -87.671993974)
145|4673821|HM270684|03/31/2006 03:00:00 PM|002XX N ST LOUIS AVE|0460|BATTERY|SIMPLE|STREET|False|False|1123|11.0|28.0|27.0|08B|1153006.0|1901570.0|2006|04/15/2016 08:55:02 AM|41.885759278|-87.713588042|(41.885759278, -87.713588042)
146|4673822|HM275018|03/27/2006 09:00:00 AM|037XX S HERMITAGE AVE|0610|BURGLARY|FORCIBLE ENTRY|RESIDENCE-GARAGE|False|False|922|9.0|11.0|59.0|05|1165300.0|1879856.0|2006|04/15/2016 08:55:02 AM|41.825921539|-87.669058853|(41.825921539, -87.669058853)
147|4673823|HM263868|03/31/2006 02:15:00 PM|002XX W 63RD ST|031A|ROBBERY|ARMED: HANDGUN|STREET|False|False|711|7.0|20.0|68.0|03|1175525.0|1863188.0|2006|04/15/2016 08:55:02 AM|41.779959865|-87.632044786|(41.779959865, -87.632044786)
148|4673824|HM274372|04/05/2006 10:45:00 PM|010XX N LARRABEE ST|1350|CRIMINAL TRESPASS|TO STATE SUP LAND|CHA HALLWAY/STAIRWELL/ELEVATOR|True|False|1823|18.0|27.0|8.0|26|1172154.0|1907186.0|2006|04/15/2016 08:55:02 AM|41.900768924|-87.643107045|(41.900768924, -87.643107045)
149|4673825|HM273913|04/05/2006 06:20:00 PM|039XX W 26TH ST|1310|CRIMINAL DAMAGE|TO PROPERTY|SMALL RETAIL STORE|True|False|1013|10.0|22.0|30.0|14|1150650.0|1886436.0|2006|04/15/2016 08:55:02 AM|41.84427618|-87.722635164|(41.84427618, -87.722635164)
150|4673826|HM261612|03/21/2006 07:00:00 PM|041XX S MONTGOMERY AVE|1563|SEX OFFENSE|CRIMINAL SEXUAL ABUSE|RESIDENCE|False|False|912|9.0|12.0|58.0|17|1159172.0|1877264.0|2006|04/15/2016 08:55:02 AM|41.818936597|-87.691612194|(41.818936597, -87.691612194)
151|4673828|HM185239|02/16/2006 08:38:53 PM|049XX W FERDINAND ST|2024|NARCOTICS|POSS: HEROIN(WHITE)|SIDEWALK|True|False|1532|15.0|28.0|25.0|18|1143252.0|1902877.0|2006|04/15/2016 08:55:02 AM|41.889533559|-87.749374451|(41.889533559, -87.749374451)
152|4673829|HM267649|04/02/2006 03:30:00 PM|111XX S VERNON AVE|0560|ASSAULT|SIMPLE|STREET|False|False|531|5.0|9.0|49.0|08A|1181228.0|1831040.0|2006|04/15/2016 08:55:02 AM|41.691612463|-87.612124581|(41.691612463, -87.612124581)
153|4674726|HM273227|03/29/2006 04:00:00 PM|033XX W 79TH ST|031A|ROBBERY|ARMED: HANDGUN|STREET|True|False|835|8.0|18.0|70.0|03|1155268.0|1852043.0|2006|04/15/2016 08:55:02 AM|41.749805581|-87.706607996|(41.749805581, -87.706607996)
154|4673830|HM207418|03/01/2006 12:00:00 PM|055XX S CALIFORNIA AVE|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|STREET|True|False|824|8.0|16.0|63.0|18|1158649.0|1867894.0|2006|04/15/2016 08:55:02 AM|41.793234801|-87.693786537|(41.793234801, -87.693786537)
155|4673831|HM275257|04/06/2006 12:00:00 PM|052XX S PULASKI RD|0910|MOTOR VEHICLE THEFT|AUTOMOBILE|PARKING LOT/GARAGE(NON.RESID.)|False|False|815|8.0|23.0|62.0|07|1150587.0|1869670.0|2006|04/15/2016 08:55:02 AM|41.79826919|-87.723303209|(41.79826919, -87.723303209)
156|4673834|HM164079|02/05/2006 02:20:00 AM|039XX W ADDISON ST|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|ALLEY|True|False|1732|17.0|30.0|21.0|18|1149311.0|1923637.0|2006|04/15/2016 08:55:02 AM|41.946385637|-87.726583646|(41.946385637, -87.726583646)
157|4673835|HM270631|04/04/2006 07:12:34 AM|086XX S RACINE AVE|2850|PUBLIC PEACE VIOLATION|BOMB THREAT|CTA PLATFORM|False|False|613|6.0|21.0|71.0|26|1169832.0|1847495.0|2006|04/15/2016 08:55:02 AM|41.737021738|-87.653370843|(41.737021738, -87.653370843)
158|4673836|HM171433|02/09/2006 08:45:00 AM|061XX S ASHLAND AVE|1506|PROSTITUTION|SOLICIT ON PUBLIC WAY|STREET|True|False|714|7.0|15.0|67.0|16|1166722.0|1864033.0|2006|04/15/2016 08:55:02 AM|41.782471124|-87.664293733|(41.782471124, -87.664293733)
159|4673837|HM273912|04/03/2006 05:00:00 PM|003XX E 35TH ST|0312|ROBBERY|ARMED:KNIFE/CUTTING INSTRUMENT|STREET|False|False|2112|2.0|2.0|35.0|03|1178998.0|1881848.0|2006|04/15/2016 08:55:02 AM|41.831086116|-87.618743586|(41.831086116, -87.618743586)
160|4673838|HM272618|04/05/2006 02:15:00 AM|097XX S FOREST AVE|1320|CRIMINAL DAMAGE|TO VEHICLE|STREET|False|False|511|5.0|6.0|49.0|14|1179965.0|1840535.0|2006|04/15/2016 08:55:02 AM|41.717696948|-87.616459163|(41.717696948, -87.616459163)
161|4673841|HM207422|03/01/2006 12:15:00 PM|063XX S RICHMOND ST|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|RESIDENCE|True|False|823|8.0|15.0|66.0|18|1157805.0|1862476.0|2006|04/15/2016 08:55:02 AM|41.778384231|-87.697028454|(41.778384231, -87.697028454)
162|4673842|HM171437|02/09/2006 09:00:00 AM|063XX S ASHLAND AVE|1506|PROSTITUTION|SOLICIT ON PUBLIC WAY|STREET|True|False|725|7.0|16.0|67.0|16|1166756.0|1862739.0|2006|04/15/2016 08:55:02 AM|41.778919499|-87.664205995|(41.778919499, -87.664205995)
163|4673843|HM208546|03/01/2006 11:35:33 PM|0000X N STATE ST|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|CTA TRAIN|True|False|122|1.0|42.0|32.0|18|1176363.0|1900543.0|2006|04/15/2016 08:55:02 AM|41.882446221|-87.627847897|(41.882446221, -87.627847897)
164|4673844|HM270142|04/03/2006 08:30:00 PM|004XX E 40TH ST|0630|BURGLARY|ATTEMPT FORCIBLE ENTRY|RESIDENCE PORCH/HALLWAY|False|False|213|2.0|3.0|38.0|05|1179914.0|1878240.0|2006|04/15/2016 08:55:02 AM|41.821164532|-87.615493365|(41.821164532, -87.615493365)
165|4673845|HM263902|03/31/2006 02:45:00 PM|068XX S PERRY AVE|0486|BATTERY|DOMESTIC BATTERY SIMPLE|STREET|False|True|722|7.0|6.0|69.0|08B|1176577.0|1859663.0|2006|04/15/2016 08:55:02 AM|41.770263276|-87.628293973|(41.770263276, -87.628293973)
166|4673846|HM273329|03/27/2006 08:00:00 AM|127XX S HALSTED ST|0820|THEFT|$500 AND UNDER|SMALL RETAIL STORE|False|False|523|5.0|34.0|53.0|06|1173313.0|1820528.0|2006|04/15/2016 08:55:02 AM|41.662944028|-87.641411276|(41.662944028, -87.641411276)
167|4673847|HM270816|04/03/2006 02:45:00 PM|002XX N KEELER AVE|0460|BATTERY|SIMPLE|SCHOOL, PUBLIC, GROUNDS|False|False|1114|11.0|28.0|26.0|08B|1148358.0|1900901.0|2006|04/15/2016 08:55:02 AM|41.884014312|-87.730673844|(41.884014312, -87.730673844)
168|4673848|HM274847|04/05/2006 02:10:00 PM|002XX W PERSHING RD|0460|BATTERY|SIMPLE|STREET|False|False|925|9.0|3.0|34.0|08B|1175167.0|1879099.0|2006|04/15/2016 08:55:02 AM|41.823629213|-87.632881903|(41.823629213, -87.632881903)
169|4673849|HM273930|04/05/2006 06:30:00 PM|042XX W CERMAK RD|1320|CRIMINAL DAMAGE|TO VEHICLE|STREET|False|False|1013|10.0|22.0|29.0|14|1148045.0|1889026.0|2006|04/15/2016 08:55:02 AM|41.85143391|-87.73212862|(41.85143391, -87.73212862)
170|4673850|HM186847|02/17/2006 06:25:52 PM|029XX W FLOURNOY ST|2024|NARCOTICS|POSS: HEROIN(WHITE)|VACANT LOT/LAND|True|False|1135|11.0|2.0|27.0|18|1156913.0|1896892.0|2006|04/15/2016 08:55:02 AM|41.872844064|-87.699367575|(41.872844064, -87.699367575)
171|4673851|HM207559|03/01/2006 01:04:00 PM|062XX S RICHMOND ST|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|SIDEWALK|True|False|823|8.0|15.0|66.0|18|1157786.0|1863160.0|2006|04/15/2016 08:55:02 AM|41.780261612|-87.697079556|(41.780261612, -87.697079556)
172|4673853|HM164147|02/04/2006 08:45:00 PM|034XX W ROOSEVELT RD|2024|NARCOTICS|POSS: HEROIN(WHITE)|SIDEWALK|True|False|1133|11.0|24.0|29.0|18|1153720.0|1894499.0|2006|04/15/2016 08:55:02 AM|41.866341527|-87.711154301|(41.866341527, -87.711154301)
173|4673855|HM271227|04/04/2006 12:50:00 PM|007XX E 43RD ST|0420|BATTERY|AGGRAVATED:KNIFE/CUTTING INSTR|BARBERSHOP|True|False|213|2.0|4.0|38.0|04B|1181981.0|1876664.0|2006|04/15/2016 08:55:02 AM|41.816792232|-87.607959473|(41.816792232, -87.607959473)
174|4673859|HM208591|03/02/2006 12:30:15 AM|026XX N HOYNE AVE|2093|NARCOTICS|FOUND SUSPECT NARCOTICS|CHA PARKING LOT/GROUNDS|True|False|1913|19.0|1.0|7.0|26|1162365.0|1917582.0|2006|04/15/2016 08:55:02 AM|41.929506764|-87.678771143|(41.929506764, -87.678771143)
175|4673860|HM275053|04/05/2006 12:01:00 AM|028XX S UNION AVE|1310|CRIMINAL DAMAGE|TO PROPERTY|RESIDENCE-GARAGE|False|False|923|9.0|11.0|60.0|14|1172089.0|1886089.0|2006|04/15/2016 08:55:02 AM|41.842878702|-87.643968126|(41.842878702, -87.643968126)
176|4673862|HM274371|04/05/2006 11:00:00 PM|009XX N CAMBRIDGE AVE|1350|CRIMINAL TRESPASS|TO STATE SUP LAND|CHA PARKING LOT/GROUNDS|True|False|1823|18.0|27.0|8.0|26|1172499.0|1906629.0|2006|04/15/2016 08:55:02 AM|41.899232861|-87.641856339|(41.899232861, -87.641856339)
177|4673863|HM207620|03/01/2006 02:30:00 PM|0000X S STATE ST|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|ALLEY|True|False|123|1.0|42.0|32.0|18|1176389.0|1900268.0|2006|04/15/2016 08:55:02 AM|41.881691019|-87.627760728|(41.881691019, -87.627760728)
178|4673864|HM186922|02/17/2006 07:16:18 PM|007XX N LAWNDALE AVE|1811|NARCOTICS|POSS: CANNABIS 30GMS OR LESS|STREET|True|False|1112|11.0|27.0|23.0|18|1151588.0|1904626.0|2006|04/15/2016 08:55:02 AM|41.89417324|-87.71871488|(41.89417324, -87.71871488)
179|4673865|HM208593|03/01/2006 11:16:18 PM|059XX N LINCOLN AVE|2024|NARCOTICS|POSS: HEROIN(WHITE)|HOTEL/MOTEL|True|False|2011|20.0|40.0|2.0|18|1154922.0|1939314.0|2006|04/15/2016 08:55:02 AM|41.989293402|-87.705537043|(41.989293402, -87.705537043)
180|4673867|HM263932|03/29/2006 01:00:00 PM|012XX W 58TH ST|0484|BATTERY|PRO EMP HANDS NO/MIN INJURY|SCHOOL, PUBLIC, BUILDING|False|False|713|7.0|16.0|67.0|08B|1168869.0|1866313.0|2006|04/15/2016 08:55:02 AM|41.788681605|-87.656356397|(41.788681605, -87.656356397)
181|4673869|HM270526|03/28/2006 11:00:00 PM|0000X E 58TH ST|0281|CRIM SEXUAL ASSAULT|NON-AGGRAVATED|APARTMENT|False|False|233|2.0|20.0|40.0|02|1177875.0|1866584.0|2006|04/15/2016 08:55:02 AM|41.789225916|-87.623326598|(41.789225916, -87.623326598)
